project,mouse,session,session_label,type,name,version,start_s,label,label_name,decided_by,version_at,version_note,added_by,entry_id
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1015.638965,garbage,Garbage,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1038.270218,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1061.508965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1093.485028,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1119.972534,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1153.616305,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1153.880965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1159.800683,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1190.061355,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1213.745965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1228.026697,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1264.029345,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1266.470965,garbage,Garbage,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1270.037315,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1304.751843,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1318.234965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1349.98285,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1383.58266,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1404.707965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1409.987658,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1452.824965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1484.214585,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1511.607856,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1511.984965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1522.537965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1527.183478,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1529.295354,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1532.017806,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1539.194965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1542.596965,garbage,Garbage,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1558.674319,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1566.167965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1568.151986,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1573.710003,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1591.690965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1605.413965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1618.135519,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1620.794965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1627.851838,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1646.590965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1649.942541,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1652.676965,garbage,Garbage,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1653.168952,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1653.532965,garbage,Garbage,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1653.963818,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1657.648965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1658.026965,garbage,Garbage,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1663.554593,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1665.460965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1665.722213,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1669.507051,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1670.867152,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1684.048965,garbage,Garbage,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1698.528965,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
PTEN,1,2,PTEN m1 s2 2023-10-02,ds,M1ptens2oct2,5,1705.69881,spike,Dentate Spike,Rain Younger,2026-09-21T10:31:23-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 44 stamp(s) moved by -83.7 to 114.7 ms; 29 left where they were. No labels changed.",theexaminedexistence@gmail.com,852640a8846a
